year,state,d_pct,d_momentum_1_cycle,d_momentum_2_cycle,aapi,black,hispanic,native_american,white,inflation,gdp_growth,previous_presidential_party,democratic_incumbent_run,republican_incumbent_running,previous_president_approval,previous_president_disapproval,previous_president_net_approval,d_pct_nat
1960,Nevada,0.5116205356726673,0.09130385021723803,0.0630374244247264,0.005,0.047,0.055999999999999994,0.023,0.8833,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,New Hampshire,0.46582206578960716,0.12723174718557467,0.03752176746157404,0.001,0.003,0.004,0,0.9937,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,New Jersey,0.5040183880681287,0.15797017783233536,0.03952318160578008,0.001,0.085,0.043,0,0.879,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,New Mexico,0.5037028667355372,0.08415413726850463,0.029716808360936015,0.002,0.018000000000000002,0.28300000000000003,0.059000000000000004,0.5283,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,New York,0.5263633470138956,0.13844532177976088,0.043228577359576026,0.003,0.084,0.08,0.001,0.8493,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,North Carolina,0.5210864590122728,0.014451204137496676,-0.009007356416847134,0,0.245,0.004,0.008,0.7497,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,North Dakota,0.44547261142834554,0.06385940790025174,0.0798669212741826,0,0.001,0.003,0.019,0.9737,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Ohio,0.467158546216967,0.07830064436499262,0.017357758489046082,0.001,0.081,0.009000000000000001,0,0.9153,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Oklahoma,0.4098001439406522,-0.03888898156118059,-0.022152755053101075,0.001,0.066,0.013999999999999999,0.027999999999999997,0.887,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Oregon,0.47378465998333896,0.02625156781466509,0.04121591393946192,0.005,0.01,0.017,0.005,0.9673,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Pennsylvania,0.5116413589584804,0.07771101355389393,0.020590329492457926,0.001,0.075,0.009000000000000001,0,0.919,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Rhode Island,0.6362771062352355,0.2188719376245995,0.07275074736812712,0.001,0.021,0.006999999999999999,0.001,0.9682999999999999,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,South Carolina,0.512375642315361,-0.13067011572907672,0.002580226592087065,0,0.348,0.004,0.001,0.6503,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,South Dakota,0.41786437923957626,0.0017163888905289415,0.05529436480489905,0,0.002,0.004,0.038,0.9512999999999999,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Tennessee,0.4638141479533347,-0.03303988368593197,-0.01740826545427493,0,0.165,0.004,0,0.833,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Texas,0.510104736951789,0.06695921889195428,0.021177267491678448,0.001,0.124,0.14800000000000002,0.001,0.711,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Utah,0.45179907583640544,0.09741053708582537,0.02052500142342492,0.006,0.005,0.040999999999999995,0.008,0.9512999999999999,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Vermont,0.4135025131935189,0.1352935540660236,0.06513489305541942,0,0.001,0.006,0,0.9937,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Virginia,0.4724886809380738,0.06320677380911544,0.01876748224662328,0.001,0.20600000000000002,0.01,0.001,0.785,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Washington,0.48780086783751203,0.030404188367285534,0.018228884253569277,0.01,0.017,0.021,0.006999999999999999,0.9497,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,West Virginia,0.5273287410433036,0.06810899599286618,0.004046124014304764,0,0.048,0.004,0,0.9503,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Wisconsin,0.4813526228577388,0.10073285601627674,0.04647953868318125,0.001,0.019,0.009000000000000001,0.004,0.968,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1960,Wyoming,0.4498515435211888,0.05063138996877875,0.039107705533785786,0.002,0.006999999999999999,0.055999999999999994,0.012,0.9337000000000001,0.08142493638676829,0.11926714892959889,Republican,No,No,60.1,26.6,33.5,0.500825614067064
1964,Alabama,0.30548971683794396,-0.26670542089745736,-0.14192629057649112,4e-4,0.2848,0.004,4e-4,0.71698,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Arizona,0.4950217369578253,0.050872921063226495,0.05280289593949844,0.0044,0.0318,0.1586,0.060000000000000005,0.72458,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Arkansas,0.5636214910101335,0.025402913936023896,0.014923588503935492,0.001,0.204,0.005,4e-4,0.79842,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,California,0.5916729364762512,0.09442000491012681,0.07371619333097496,0.0232,0.0616,0.1094,0.0032,0.7894,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Colorado,0.6159802585692639,0.1648381066762295,0.10752952024193332,0.005,0.0258,0.10039999999999999,0.0028,0.8573999999999999,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Connecticut,0.6787913888923118,0.14148482759542613,0.15805752756520874,0.0014,0.0492,0.024,4e-4,0.92702,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Delaware,0.6111304798238886,0.10292229766705285,0.08181638089843274,0.0018,0.1388,0.011000000000000001,0.001,0.84562,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Florida,0.51148542368457806,0.02663136559793511,0.04209636148381826,0.0014,0.168,0.066,0.001,0.76622,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Georgia,0.45872898965097386,-0.16687699035202708,-0.10594275143674803,0.001,0.2746,0.006,4e-4,0.71762,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Idaho,0.5091682422891373,0.04701813411806055,0.06057795651750658,0.0044,0.0024000000000000002,0.026000000000000002,0.008400000000000001,0.9639800000000001,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Illinois,0.5947192075153861,0.09378616456507438,0.09553210124519534,0.0028,0.113,0.033,4e-4,0.85738,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Indiana,0.5623761387073564,0.11472967655827654,0.08189472851545981,0.001,0.0624,0.013000000000000001,4e-4,0.92618,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Iowa,0.6200673671815919,0.1875549118221344,0.10619954267799425,4e-4,0.0102,0.006,0.001,0.9824,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Kansas,0.5455257245708065,0.15273010832444422,0.1011231980148734,0.0014,0.0444,0.021,0.0028,0.93282,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Kentucky,0.6422749646089335,0.17818191388778865,0.09396193671944991,4e-4,0.0714,0.003,0,0.9241800000000001,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Louisiana,0.431854315497276,-0.2062889952924702,0.0030416590609739502,0.001,0.3106,0.019,0.001,0.673,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Maine,0.6884201960810048,0.2588963120407646,0.19853729177617935,0.001,0.003,0.004,0.002,0.9922,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Maryland,0.6547003019508119,0.11856523345194991,0.12752572862802816,0.0032,0.1714,0.013999999999999999,4e-4,0.8098200000000001,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Massachusetts,0.7646866702423518,0.16110717671901265,0.1798586540325733,0.0028,0.0256,0.011000000000000001,4e-4,0.96042,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Michigan,0.668367447486789,0.15826358972714538,0.11295741991507899,0.0014,0.09999999999999999,0.013999999999999999,0.0014,0.88822,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Minnesota,0.6391247797020908,0.1319660748105801,0.08859570530622396,0.0014,0.0078,0.006,0.0054,0.97958,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Mississippi,0.12860445904395987,-0.46704315010936326,-0.2878175854724397,0.001,0.3992,0.004,0.0014,0.602,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Missouri,0.6404958745879126,0.1379162926766233,0.0697044359008247,0.0014,0.0952,0.009000000000000001,4e-4,0.8956,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Montana,0.592351358564329,0.10490863419562568,0.08184966359464627,0.002,0.0024000000000000002,0.011000000000000001,0.0342,0.9500000000000001,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Nebraska,0.526071892001082,0.14677993887799334,0.09060808225241879,0.0014,0.023400000000000004,0.013999999999999999,0.004,0.9580000000000001,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Nevada,0.5858173414160508,0.0741968057433835,0.08275032798031076,0.0058,0.051000000000000004,0.055999999999999994,0.0202,0.87678,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,New Hampshire,0.6389047981033902,0.17308273231378302,0.15015723974967884,0.0014,0.003,0.004,0,0.9926200000000001,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,New Jersey,0.6596015417900106,0.15558315372188192,0.15677666577710864,0.0018,0.09380000000000001,0.043,4e-4,0.8662,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,New Mexico,0.5954090009359991,0.09170613420046192,0.08793013573448327,0.002,0.0184,0.3194,0.06420000000000001,0.53218,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,New York,0.6865099420614067,0.16014659504751105,0.14929595841363597,0.0046,0.098,0.08,0.0014,0.82998,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,North Carolina,0.5615077513205421,0.040421292308269297,0.027436248222882986,4e-4,0.2358,0.004,0.008400000000000001,0.75582,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,North Dakota,0.5805783922694978,0.13510578084115227,0.099482594370702,4e-4,0.0022,0.003,0.0206,0.97182,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Ohio,0.6294299903557294,0.16227144413876243,0.12028604425187753,0.0014,0.085,0.009000000000000001,4e-4,0.90838,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Oklahoma,0.5574633324003565,0.14766318845970433,0.05438710344926187,0.001,0.0664,0.013999999999999999,0.032,0.8845999999999999,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Oregon,0.639218623213183,0.16543396322984405,0.09584276552225457,0.0058,0.011200000000000002,0.017,0.0054,0.96358,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Pennsylvania,0.6516560862055222,0.14001472724704178,0.10886287040046785,0.0014,0.0794,0.009000000000000001,0,0.9126000000000001,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Rhode Island,0.808717743630761,0.1724406373955255,0.1956562875100625,0.0022,0.023400000000000004,0.006999999999999999,0.001,0.9653799999999999,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,South Carolina,0.41105444899265936,-0.10132119332270167,-0.1159956545258892,4e-4,0.3308,0.004,0.001,0.66618,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,South Dakota,0.556124154777257,0.1382597755376807,0.06998808221410482,4e-4,0.002,0.004,0.0424,0.9491799999999999,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Tennessee,0.5550662988062018,0.09125215085286714,0.029106133583467586,4e-4,0.1622,0.004,4e-4,0.8346,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Texas,0.6343794662422175,0.12427472929042849,0.09561697409119138,0.0014,0.1244,0.15960000000000002,0.0014,0.705,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Utah,0.5486448002797831,0.09684572444337769,0.09712813076460153,0.006,0.0054,0.040999999999999995,0.0092,0.9451799999999999,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Vermont,0.6630751399714231,0.2495726267779042,0.1924330904219639,4e-4,0.0014,0.006,4e-4,0.99302,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Virginia,0.5368992045196522,0.06441052358157845,0.06380864869534694,0.0018,0.1976,0.01,0.001,0.7914,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Washington,0.6237815407675443,0.1359806729300323,0.08319243064865892,0.011200000000000002,0.018600000000000002,0.021,0.008199999999999999,0.94422,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,West Virginia,0.6793684662390789,0.15203972519577524,0.11007436059432071,4e-4,0.0444,0.004,0,0.95298,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Wisconsin,0.6219504902248124,0.14059786736707364,0.12066536169167519,0.0014,0.023,0.009000000000000001,0.004,0.9632,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1964,Wyoming,0.5655847977802069,0.11573325425901809,0.08318232211389842,0.0024000000000000002,0.0073999999999999995,0.055999999999999994,0.0132,0.92862,0.04605042016806715,0.20772172558318003,Democratic,No,No,74,15,59,0.6134470329380218
1968,Alabama,0.5722790551437837,0.2667893383058398,4.195870419121395e-5,8e-4,0.2696,0.004,8e-4,0.72766,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Alaska,0.4850091082165701,-0.17406997413672093,-0.0027885567175600368,0.0088,0.03,0.021,0.16,0.75756,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Arizona,0.3899825036879481,-0.10503923326987719,-0.027083156103325345,0.0048000000000000004,0.0306,0.16820000000000002,0.05600000000000001,0.73686,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Arkansas,0.4944366153870837,-0.06918487562304976,-0.02189098084351293,0.001,0.19,0.005,8e-4,0.8061400000000001,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,California,0.48336214250872545,-0.10831079396752574,-0.006945394528699467,0.0264,0.06720000000000001,0.1278,0.0044,0.7718,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Colorado,0.45018864528641983,-0.16579161328284403,-4.767533033072646e-4,0.005,0.0286,0.1108,0.0036,0.8498,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Connecticut,0.527514635715389,-0.1512767531769228,-0.004895962790748332,0.0018,0.0564,0.024,8e-4,0.91834,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Delaware,0.47977494244465,-0.13135553737923855,-0.01421661985609285,0.0026,0.1416,0.011000000000000001,0.001,0.84254,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Florida,0.4328439918700331,-0.07864143181454497,-0.02600503310830493,0.0018,0.158,0.066,0.001,0.77474,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Georgia,0.468042169138382,0.009313179487408119,-0.07878190543230948,0.001,0.2642,0.006,8e-4,0.7285400000000001,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Hawaii,0.6071948751659513,-0.18041651282368543,0.0534417839731654,0.5922000000000001,0.009600000000000001,0.03,0.001,0.367,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Idaho,0.35058238625207155,-0.1585858560370657,-0.05578386095950258,0.0048000000000000004,0.0028,0.026000000000000002,0.0088,0.9606600000000001,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Illinois,0.48398894506414386,-0.11073026245124223,-0.008472048943083926,0.0036,0.123,0.033,8e-4,0.84246,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Indiana,0.4303227878353349,-0.13205335087202147,-0.008661837156872465,0.001,0.0668,0.013000000000000001,8e-4,0.92006,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Iowa,0.43502174200701765,-0.1850456251745743,0.001254643323780058,8e-4,0.0114,0.006,0.001,0.9808,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Kansas,0.38762649199790195,-0.15789923257290456,-0.0025845621242301664,0.0018,0.0468,0.021,0.0036,0.92894,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Kentucky,0.4622827785736878,-0.1799921860352457,-9.051360737285241e-4,8e-4,0.0718,0.003,0,0.9240600000000001,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Louisiana,0.545913779423433,0.11405946392615701,-0.04611476568315659,0.001,0.30219999999999997,0.019,0.001,0.679,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Maine,0.5621601485904089,-0.12626004749059594,0.06631813227508432,0.001,0.003,0.004,0.002,0.9914,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Maryland,0.5096160673290385,-0.14508423462177333,-0.01325950058491171,0.0044,0.1758,0.013999999999999999,8e-4,0.8059400000000001,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Massachusetts,0.6570560208080098,-0.10763064943434197,0.026738263642335336,0.0036,0.0292,0.011000000000000001,8e-4,0.9561400000000001,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Michigan,0.5375229397111156,-0.13084450777567336,0.013709540975736012,0.0018,0.10799999999999998,0.013999999999999999,0.0018,0.87674,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Minnesota,0.5656480792096445,-0.07347670049244626,0.029244687159066918,0.0018,0.0086,0.006,0.0058000000000000005,0.97786,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Mississippi,0.6298879411272789,0.501283482083319,0.017120165986977853,0.001,0.37839999999999996,0.004,0.0018,0.618,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Missouri,0.49361098083044774,-0.14688489375746483,-0.00448430054042076,0.0018,0.1004,0.009000000000000001,8e-4,0.8891999999999999,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Montana,0.45114092792308425,-0.14121043064124472,-0.01815089822280952,0.002,0.0028,0.011000000000000001,0.0374,0.9480000000000001,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Nebraska,0.34715934846639984,-0.1789125435346821,-0.016066302328344384,0.0018,0.025800000000000003,0.013999999999999999,0.004,0.9540000000000001,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,Nevada,0.45294724410625925,-0.13287009730979155,-0.029336645783204024,0.0066,0.055,0.055999999999999994,0.0174,0.87026,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,New Hampshire,0.4574173707144158,-0.1814874273889744,-0.004202347537595685,0.0018,0.003,0.004,0,0.99154,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,New Jersey,0.4881720587888896,-0.17142948300112104,-0.007923164639619562,0.0026,0.1026,0.043,8e-4,0.8533999999999999,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,New Mexico,0.433931674967392,-0.16147732596860714,-0.03488559588407261,0.002,0.0188,0.3558,0.0694,0.53606,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
1968,New York,0.5290099182607045,-0.15750002380070216,0.0013232856234044466,0.0062,0.11200000000000002,0.08,0.0018,0.8106599999999999,0.1343187660668379,0.22044746360374412,Democratic,No,No,48.7,38.8,10.5,0.4959405364362277
